id,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,workload_type,user_type,system_state,io_pressure,process_pressure,memory_pressure,cpu_pressure,read_write_ratio,swap_pressure,sys_activity_ratio
1834,23.3063833,32.8834322,690.4125118,52,30,0.2,0.2,8700800,816700,1.4,136,1750139,95,mixed,admin,critical,710594336,0.04,0.010218978,294.5833333,0.696969697,12774.73723,7.364583333
1342,0.003250335,-0.356890484,309.4926311,42,22,0.2,0.2,25532700,1226100,1.2,7309,1873272,98,mixed,admin,critical,3130564347,0.04,0.000164159,115.4545455,0,256.2615595,2.565656566
3692,0.895776676,0.048043372,306.3739922,31,30,0.2,0.2,10928000,3452400,1.4,2039,1770862,91,mixed,admin,high,3772782720,0.04,0.000686275,116.25,0,868.0696078,3.032608696
4560,56.69936568,63.310237,7171.257409,430,266,5,2.8,54118700,13638700,4.2,656,1341658,77,io_heavy,researcher,low,73810871369,14,0.006392694,1387.307692,0.888888889,2042.097412,92.48717949
1015,77.85240527,71.62924911,3055.413022,185,139,0.2,0.2,6770800,5929500,2,126,1065362,84,mixed,admin,medium,4014745860,0.04,0.015748031,1029.666667,1.055555556,8388.677165,36.34117647
4131,-0.259364767,-1.183469787,1297.135808,114,58,0.2,0.2,3795200,3866200,2.4,265,1741510,87,mixed,admin,medium,1467300224,0.04,0.009022556,390,0,6547.030075,15.06818182
3384,4.095872372,2.196497654,3236.346099,216,115,0.2,0.2,5243000,5447900,2.2,1400,1754115,86,mixed,admin,medium,2856333970,0.04,0.001570307,988.4375,1,1252.044968,36.35632184
7086,5.75425025,6.692308188,413.994056,71,55,0.4,0.2,17311400,800700,2,,1715517,97,mixed,admin,critical,1386123798,0.08,0.010638298,132,0.888888889,9125.090426,4.040816327
5514,46.27612704,0.688833098,4660.423842,212,131,11.4,34.2,44197100,3591400,2.8,211,1107467,58,io_heavy,researcher,low,15872946494,389.88,0.013207547,1230.789474,46,5223.900943,79.27118644
3077,17.82714981,8.654367216,2503.917384,293,132,2.2,2.2,51369400,19770300,1.2,441,1017961,82,io_heavy,student,medium,1.01559E+11,4.84,0.002714932,1143.181818,1.888888889,2303.079186,30.30120482
14,3.95838461,1.73298137,2071.608189,121,112,0.6,0.6,3868800,6050700,1,1201,1111232,92,mixed,admin,high,2340894816,0.36,0.000831947,1020,2,924.4858569,21.93548387
8081,0.255859384,-0.718319332,1273.788041,138,77,0.8,0.8,13540300,2947000,2.6,425,1057451,91,mixed,admin,high,3990326410,0.64,0.006103286,353.3333333,1,2482.279343,13.82608696
554,7.27148637,1.585219771,2676.150463,142,142,1.8,3.4,26164500,13581800,4.4,1476,1640208,91,io_heavy,researcher,high,35536100610,6.12,0.002979012,480.5555556,2.333333333,1110.499661,28.20652174
6578,12.92452836,7.512578874,5084.985025,232,176,2.6,10.4,41256000,37016600,5,127,1376259,71,io_heavy,researcher,low,1.52716E+11,27.04,0.0390625,848.1666667,1.555555556,10752.02344,70.68055556
5386,95.02475187,53.29725407,1997.502427,194,198,1.6,2.79,28236700,16035100,4.4,403,1538564,88,io_heavy,student,medium,45277830817,4.464,0.010891089,370.7407407,1.759259259,3808.326733,22.49438202
4734,1.505161681,-0.022873915,1411.062139,159,75,0.2,0.2,54395700,2149900,2.3,765,1119675,93,io_heavy,student,high,11694531543,0.04,0.003002611,403.3333333,1,1461.71671,14.15957447
3713,0.299858221,-0.145074387,271.3670671,48,38,0.4,0.4,95600,891800,1,606,1725613,96,mixed,admin,critical,8525608,0.16,0.001647446,151.5,0,2842.855025,3.12371134
2069,3.51818036,2.024097334,253.9164875,73,39,0.2,0.2,26765900,25563000,,4057,1827102,92,io_heavy,student,high,68421670170,0.04,0.00073928,69.75,0.666666667,450.2469197,3
3078,3.590135791,0.73921611,3588.53921,223,216,2.8,1,7510100,14195800,5.6,443,1015458,85,mixed,admin,medium,10661187758,2.8,0.012612613,542.2727273,3,2287.067568,41.61627907
5753,2.48427319,0.481934211,246.5711224,23,29,0.2,0.2,1950500,290900,1,7261,1868646,98,mixed,admin,critical,56740045,0.04,0.000137703,115.5,0.5,257.3183696,2.333333333
2607,1.354691495,1.026131584,988.0048877,90,75,0.4,0.4,42093000,8559600,2,637,1073019,92,io_heavy,student,high,36029924280,0.16,0.003134796,315,1,1681.847962,10.16129032
122,6.029614492,1.491257724,2167.725442,183,166,0.8,2.2,8971300,24008400,3.2,406,1527165,90,mixed,admin,high,21538655892,1.76,0.007862408,506.6666667,2.333333333,3752.248157,23.38461538
6321,2.316137996,-0.564179681,518.8613146,77,45,0.8,1,15787400,1621600,2.2,1052,1723310,96,mixed,admin,critical,2560084784,0.8,0.002089269,148.4375,1,1636.5717,4.896907216
7988,0.624295622,-0.15795343,520.1344136,85,58,0.2,0.2,180200,536700,2.2,406,1717720,96,mixed,admin,critical,9671334,0.04,0.005405405,159.375,1,4220.44226,5.257731959
7368,0.49917166,-0.090489968,2116.495115,461,219,0.6,1,14530900,6943000,1,632,1061534,88,mixed,admin,medium,10088803870,0.6,0.001579779,1078,1,1676.988942,24.2247191
5580,35.01673414,46.81668839,2516.423157,201,94,0.4,1.8,3684600,2479700,2,212,1113213,90,mixed,admin,high,913670262,0.72,0.009389671,848.6666667,0.714285714,5226.352113,27.97802198
225,18.49641284,13.96127691,3387.310712,577,572,2,2.6,48312300,50775700,1,546,1059475,79,io_heavy,researcher,low,2.45309E+11,5.2,0.001828154,1696,1.266666667,1936.882998,42.4
1934,5.886945056,-0.076044182,4582.73784,446,381,5,1.4,22981900,5880800,2.4,233,1710437,82,cpu_heavy,researcher,medium,13515195752,7,0.01025641,1325.588235,6,7309.559829,54.30120482
227,5.068591664,1.671235954,2633.908221,198,169,3,1,12901500,2949500,1.6,230,1750422,90,mixed,admin,high,3805297425,3,0.006926407,985,1.666666667,7577.584416,28.14285714
2815,19.9554776,14.72103907,1482.749371,185,103,0.8,0.8,13423900,12955100,4.4,1496,1602899,93,mixed,admin,high,17390796689,0.64,0.002939212,271.6666667,1.125,1070.740815,15.60638298
1100,12.36972953,10.20117119,2625.942686,131,161,0.4,1.8,8626800,5875400,473,90,10,0,mixed,admin,low,5068590072,0.72,5.197802198,5.575949367,1.090909091,0.10989011,2643
79,2.09791572,1.117203342,1440.111307,133,101,0.2,0.2,21041300,1699400,2,342,979099,95,mixed,admin,critical,3575758522,0.04,0.005830904,474.6666667,0.666666667,2854.516035,14.83333333
7054,3.346435004,-0.658864193,4476.991561,273,243,3.2,1,8774300,4909000,3.4,450,1015536,81,mixed,admin,low,4307303870,3.2,0.007538803,1011.363636,3,2251.742794,54.26829268
5058,20.02076344,6.061938443,8561.681965,265,170,3.19,8.98,17573800,4036500,3.6,974,1521282,68,cpu_heavy,researcher,low,7093664370,28.6462,0.003692308,1862.173913,2.5,1560.289231,124.1449275
3348,185.6972719,138.8189545,4782.676075,626,394,1.6,4.6,13219400,15895400,1.3,149,1016229,77,cpu_heavy,researcher,low,21012765076,7.36,0.008666667,2079.130435,1.323741007,6774.86,61.30769231
4984,4.842920783,2.674929304,2926.178075,336,212,0.6,0.6,6502700,9660400,1.5,288,1090358,88,mixed,admin,medium,6281868308,0.36,0.005190311,1174,1.666666667,3772.865052,32.97752809
7775,1.870472017,-0.234855638,2983.759604,255,182,0.2,0.2,4315100,3572400,2.5,191,992311,89,mixed,admin,medium,1541526324,0.04,0.013020833,857.7142857,1,5168.286458,33.35555556
4886,26.49401586,12.10897547,3571.826736,490,233,6.21,10.02,25604200,2912300,1,564,1103211,66,cpu_heavy,researcher,low,7456711166,62.2242,0.001769912,1770,2.25,1952.585841,52.8358209
2626,2.081153775,2.120807115,385.9225541,47,10,0.4,1.4,2195700,247800,1,8507,1862716,98,mixed,admin,critical,54409446,0.56,0.000117536,190,1,218.9370005,3.838383838
418,0.123433624,-0.459595095,266.4710229,19,43,0.2,0.2,458200,1590300,1.2,7293,1875112,99,mixed,admin,critical,72867546,0.04,0.000164519,120.9090909,0,257.0759528,2.66
919,63.52362141,92.10486341,2048.934573,144,114,1,0.8,10453900,5543500,2.2,331,1014939,91,mixed,admin,high,5795119465,0.8,0.006626506,642.8125,0.695652174,3057.045181,22.35869565
1758,15.01678954,8.777558758,2311.567822,146,92,1,1,14896800,7162800,541,88,12,0,mixed,admin,low,10670279904,1,6.078651685,4.29704797,1.555555556,0.134831461,2329
1830,17.02011398,7.361150293,2718.923773,335,269,6.6,3.2,35957900,10144000,1,480,964971,78,io_heavy,researcher,low,36475693760,21.12,0.002079002,1352,2.125,2006.176715,34.2278481
3574,1.207068168,1.433680414,273.546492,50,35,0.2,0.2,28063800,3406500,1.2,6719,1858523,96,mixed,admin,critical,9559933470,0.04,0.000178571,163.1818182,0.5,276.5659226,3.701030928
8106,16.88629698,6.560998156,4238.440765,337,240,1.6,2.8,37244200,14725300,1,158,1006832,74,io_heavy,student,low,54843201826,4.48,0.006289308,2123.5,2.375,6332.27673,56.62666667
1992,5.804886159,2.369976066,745.2638478,81,81,0.6,0.6,9515800,8582900,310,91,9,0,idle_light,admin,low,8167315982,0.36,3.369565217,2.607717042,1.666666667,0.097826087,811
55,2.100154825,0.011953992,921.3386487,115,89,0.4,1.4,496900,1725100,5,889,1063856,95,mixed,admin,critical,85720219,0.56,0.005617978,154.6666667,1,1195.34382,9.666666667
5981,38.93458775,55.72640816,5474.784897,160,103,1.4,1.8,3183200,4262700,3.4,325,1445446,80,mixed,admin,low,1356902664,2.52,0.010429448,1249.318182,0.714285714,4433.883436,67.86419753
548,0.783335146,-0.886227967,324.7647143,57,24,0.2,0.2,25377500,463900,1.8,489,1745791,92,mixed,admin,high,1177262225,0.04,0.003673469,107.8571429,1,3562.838776,3.247311828
4760,16.77032587,8.087034477,2050.441255,336,145,5.79,3.99,4969300,2657800,1,649,1004255,81,cpu_heavy,researcher,low,1320740554,23.1021,0.001538462,1021.5,1.6,1545.007692,24.91463415
7612,0.064233997,0.545853957,622.0545615,59,25,0.6,0.8,14115600,1362900,2.4,6287,1725046,96,mixed,admin,critical,1923815124,0.48,0.000381679,171.7647059,2,274.3393766,6.020618557
5346,7.787202525,2.464095104,1502.836667,232,201,4.4,1.2,13356600,937500,2.4,7948,1833715,88,cpu_heavy,researcher,medium,1252181250,5.28,0.000301925,455.5882353,2,230.6849918,17.40449438
4414,6.334379095,5.218317831,3151.268805,348,297,3.59,1.4,15500400,7216000,1.5,202,947304,78,mixed,researcher,low,11185088640,5.026,0.007389163,1254.4,1.5,4666.522167,39.69620253
6291,-0.257624756,-0.704662243,410.8534163,88,54,0.2,0.2,19343300,606700,3,687,1700786,96,mixed,admin,critical,1173558011,0.04,0.004360465,107.75,0,2472.072674,4.443298969
3865,0.603199386,-0.819536691,1270.330642,51,54,0.2,0.4,260000,1574900,1.2,236,1747384,97,mixed,admin,critical,40947400,0.08,0.005063291,579.5454545,1,7372.92827,13.01020408
3635,11.4498217,6.004819758,2445.6769,255,143,5.41,5.21,77259900,6830600,1,551,1033986,77,io_heavy,researcher,low,52773147294,28.1861,0.001811594,1238.5,1.833333333,1873.163043,31.75641026
3370,60.13985651,81.3167095,1509.014112,70,43,1,2.4,13519800,1379400,1.4,799,1000784,91,mixed,admin,high,1864921212,2.4,0.00175,612.9166667,0.722891566,1250.98,15.98913043
3141,4.903568754,0.303467869,1280.919237,174,156,3.2,1,8691800,1024800,,,1865027,91,mixed,admin,high,890735664,3.2,0.000271186,422.3333333,4,252.8850169,13.77173913
8058,18.69251562,14.62586042,2802.40356,245,183,2.99,4.79,20922300,12432300,2,2339,1090427,81,cpu_heavy,researcher,low,26011231029,14.3221,0.000854701,947.6666667,1.266666667,465.9944444,34.67073171
6857,30.16156319,43.62176387,812.7056141,126,41,1.2,1,3904600,822300,2.2,,1706722,93,mixed,admin,high,321075258,1.2,0.002791878,265,0.681818182,2165.890863,9.021276596
5924,3.087488294,3.230778841,1244.058027,118,88,0.2,0.2,2018200,5330000,1,2118,1047573,95,mixed,admin,critical,1075700600,0.04,0.000471921,645,0.75,494.3714016,13.4375
6300,10.37491466,0.933998374,5402.434494,698,556,7,3,29691200,11077700,1.8,265,1010934,67,io_heavy,researcher,low,32891020624,21,0.006766917,1928.571429,5.5,3800.503759,79.41176471
2497,2.702325358,3.724233176,340.3458454,49,12,0.2,0.2,2260200,593100,1,,1852983,98,mixed,admin,critical,134052462,0.04,0.000156666,191.5,0.75,290.2997023,3.868686869
1725,14.00181583,6.78675466,5498.978117,436,337,3.59,1.2,13352900,3241700,164,70,30,0,mixed,researcher,low,4328609593,4.308,2.309859155,33.38181818,2.142857143,0.422535211,5508
2206,4.504093391,1.895882739,2293.322846,197,140,0.4,0.4,8589500,15080200,,,1312763,90,mixed,admin,high,12953137790,0.16,0.016149068,635.8333333,2,8153.807453,25.15384615
7329,0.532093908,1.004139837,1804.528673,216,139,0.4,1.8,1270700,2130700,,406,1103627,93,mixed,admin,high,270748049,0.72,0.009336609,381.6666667,1,2711.614251,19.4893617
2763,6.955412273,-0.400873847,2721.445584,136,105,1,2.4,5096300,2562700,5.6,6421,1404078,88,mixed,admin,medium,1306028801,2.4,0.000872002,411.969697,6,218.6356275,30.5505618
7407,13.59931293,6.631338123,1762.57522,403,268,1.8,8.8,20866400,9715200,522,87,12,0,idle_light,researcher,low,20272124928,15.84,5.931818182,3.435946463,2,0.136363636,1797
1522,6.621142477,4.802102227,3796.300183,191,115,0.2,0.2,1817100,3515000,1.5,541,1119909,91,mixed,admin,high,638710650,0.04,0.002767528,1516.8,1,2066.252768,41.2173913
4378,8.179043474,-0.282591759,871.6911182,64,74,1.6,2.2,4465800,6093200,1,,1062429,94,mixed,admin,high,2721101256,3.52,0.002105263,426.5,6,2236.692632,8.978947368
6122,4.15766678,-0.138009481,1098.042738,95,119,0.2,0.2,3360400,11384500,2.5,467,1062845,93,mixed,admin,high,3825647380,0.04,0.00534188,301.7142857,4,2271.036325,11.23404255
7967,3.099354701,0.090779706,938.6040273,71,288,2,2,7862900,8666800,1.6,2471,1820541,83,mixed,admin,medium,6814618172,4,0.000647249,363.0769231,2,736.4648058,11.23809524
5943,21.0011844,31.09598958,1641.809947,104,58,0.6,2.2,36607000,6124800,2.8,6658,1825005,91,io_heavy,student,high,22421055360,1.32,0.000420484,426.8421053,0.65625,274.0659258,17.63043478
1858,1.733181371,1.259309292,1677.224796,86,71,0.2,0.2,238200,926600,2,6339,1722656,96,mixed,admin,critical,22071612,0.04,0.000315457,566.6666667,1,271.7123028,17.5257732
5487,0.14316576,0.842608548,139.8370867,8,11,0.2,0.2,43000,898300,1,606,1729525,98,mixed,admin,critical,3862690,0.04,0.001647446,64,0,2849.299835,1.292929293
2201,3.925376525,0.651418139,436.6006697,26,36,0.8,1.2,374500,1820100,1.8,982,1765360,91,mixed,admin,high,68162745,0.96,0.001831129,140.3571429,2,1795.890132,4.27173913
7504,0.106522263,-0.123604919,273.5772615,38,11,0.2,0.2,24329000,965800,1.4,7717,1882171,98,mixed,admin,critical,2349694820,0.04,0.000181394,99.16666667,0,243.8677118,2.404040404
5687,6.339335921,3.180421633,2228.033607,167,151,0.8,4.4,12034800,8028800,4.4,1470,1641002,91,mixed,researcher,high,9662500224,3.52,0.002991162,418.5185185,1.25,1115.569001,24.56521739
4248,14.34353696,2.402324818,2595.170558,232,152,3.8,2.2,15281100,7628900,6.2,2567,1555021,86,cpu_heavy,researcher,medium,11657798379,8.36,0.00241433,362.5,4,605.5377726,30
4081,10.67616446,4.903805474,1126.252561,126,80,0.8,1,13049300,2562800,1,295,977643,92,mixed,admin,high,3344274604,0.8,0.003378378,592.5,1.666666667,3302.847973,12.74193548
2980,28.21321291,40.19990077,149.1215562,9,15,0.2,0.2,263000,5206800,1,6879,1861804,97,mixed,admin,critical,136938840,0.04,0.000145349,91,0.682926829,270.6110465,1.857142857
986,12.76393687,8.681083715,3987.992315,263,227,7.01,4.41,17322700,9276900,2,293,1123827,75,cpu_heavy,researcher,low,16070095563,30.9141,0.006802721,1352.666667,1.4,3822.540816,53.39473684
3044,0.239255939,0.108483687,161.1834721,8,17,0.2,0.2,42300,1077000,,6439,1871280,98,mixed,admin,critical,4555710,0.04,0.00015528,79,0,290.5714286,1.595959596
7327,1.257285311,0.41594085,3267.562639,203,162,0.2,0.2,3677400,25894100,2.8,606,1016348,90,mixed,admin,high,9522296334,0.04,0.00461285,859.2105263,0,1674.378913,35.87912088
2886,14.46674993,0.36740354,4172.775273,681,474,9.2,4,44667800,10597300,6.8,964,1539776,70,io_heavy,researcher,low,47335807694,36.8,0.007046632,534.7435897,7.5,1595.622798,58.74647887
2480,4.739396818,-0.035962436,2464.674281,243,81,2,2,16826400,2242000,1,150,1066862,84,mixed,admin,medium,3772478880,4,0.006622517,1221.5,4,7065.311258,28.74117647
7113,2.402217847,0.336413356,351.8049323,36,25,0.2,0.2,2584300,874300,2.2,1119,1707957,97,mixed,admin,critical,225945349,0.04,0.001964286,125.3125,1,1524.961607,4.091836735
47,31.50846343,42.96602435,2346.61131,242,212,4,1.6,15854600,3427000,1,205,1023574,83,cpu_heavy,researcher,medium,5433371420,6.4,0.004854369,1165.5,0.744186047,4968.805825,27.75
416,16.201308,5.047580587,1871.739341,131,91,1.8,2,11389400,2802600,1.4,7696,1871554,92,mixed,admin,high,3191993244,3.6,0.000181889,795.8333333,3.4,243.1536962,20.53763441
8014,3.940401478,1.654917388,2882.385889,368,134,0.2,0.2,22632400,11373100,2.4,960,1527998,91,mixed,student,high,25740054844,0.04,0.002497399,842.6470588,1.333333333,1590.008325,31.14130435
5644,4.45035846,1.977377443,3122.156848,154,106,0.8,0.8,2792100,1964900,2,535,1735083,91,mixed,admin,high,548619729,0.64,0.003731343,1020,1.5,3237.095149,33.26086957
6015,6.511132748,1.299646949,224.4580847,35,31,0.2,0.2,10965000,667100,,4694,1847805,97,mixed,admin,critical,731475150,0.04,0.000425985,79.66666667,2,393.5686901,2.43877551
5578,3.206350568,0.056140536,1816.484543,140,111,0.4,0.6,1480600,9587300,1,155,1102946,90,mixed,admin,high,1419495638,0.24,0.006410256,914,3,7070.166667,20.08791209
7549,1.789576523,-0.833715813,2673.405853,171,139,0.4,0.4,1553400,1989800,2.6,1724,1409158,91,mixed,admin,high,309095532,0.16,0.001507246,738.6111111,1,816.9031884,28.90217391
2183,1.80750837,1.085733033,568.5108813,88,36,0.2,0.2,28699300,420200,1.6,1143,1744085,94,mixed,admin,high,1205944586,0.04,0.001398601,218.8461538,1,1524.549825,5.989473684
3372,15.72453074,0.959485242,3882.342603,411,355,15.4,35.4,28448500,22880900,1,373,1079026,56,io_heavy,researcher,low,65092728365,545.16,0.002673797,1951,17,2885.096257,68.45614035
2979,9.57993379,0.53473837,3049.196203,325,136,2,2.2,113687400,7577800,1.7,404,1073918,88,io_heavy,student,medium,86150037972,4.4,0.004197531,1119.62963,9,2651.649383,33.96629213
3982,5.750660391,0.675496039,3023.823503,173,114,0.6,0.8,32754100,4629500,3.2,193,1523653,87,mixed,student,medium,15163510595,0.48,0.016494845,721.1904762,2,7853.881443,34.42045455
7063,5.240985413,4.637218865,2044.072897,151,108,1,1.2,24652100,2526100,1.7,555,1017827,89,mixed,admin,medium,6227366981,1.2,0.003057554,764.8148148,1,1830.624101,22.94444444
4881,4.060441129,3.417542653,1212.057275,248,144,0.4,0.4,15028600,14823800,,1937,1577413,93,mixed,admin,high,22278096068,0.16,0.001547988,309,0.75,813.9385965,13.14893617
3899,76.45813928,105.3516092,3318.4445,229,182,0.2,0.2,10420400,11107600,136,84,15,0,mixed,admin,low,11574563504,0.04,1.6,24.16058394,0.716981132,0.176470588,3310
5087,5.981853226,-0.495690595,1610.46471,109,26,3.79,4.99,13610100,1830700,1.6,11589,1882777,86,cpu_heavy,researcher,medium,2491601007,18.9121,0.00013805,601.5384615,6,162.4484038,17.97701149
6700,21.12090347,11.92617098,2862.87099,376,152,0.4,0.4,44952400,50523700,1.8,631,1046166,88,io_heavy,student,medium,2.27116E+11,0.16,0.002848101,1011.071429,1.571428571,1655.325949,31.80898876
6292,15.56516843,12.21046083,4960.049361,475,300,1,1.2,53044100,63213200,2.2,211,1042893,85,io_heavy,student,medium,3.35309E+11,1.2,0.010377358,1543.4375,1.076923077,4919.306604,57.43023256
1164,9.244234522,0.288475307,3255.56842,485,403,9.6,4,27268600,2141100,1.8,6464,1849030,71,cpu_heavy,researcher,low,5838479946,38.4,0.000278422,1161.071429,11,286.0061872,45.15277778
7588,0.872848457,0.453011963,2363.00531,146,158,0.2,0.2,1749800,2955000,2.4,237,1708638,94,mixed,admin,high,517065900,0.04,0.010084034,701.7647059,0,7179.151261,25.11578947
8091,0.879103239,1.508161891,1088.139315,183,134,0.2,0.2,19422500,2152300,667,94,6,0,idle_light,admin,low,4180304675,0.04,7.021052632,1.696107784,1,0.063157895,1133
781,5.189620469,0.606012809,711.1698497,91,27,1.4,1.8,6591800,299800,1.8,1584,1766574,88,mixed,admin,medium,197622164,2.52,0.001135647,260.3571429,2.5,1114.557729,8.191011236
3972,12.82379444,8.033782238,2063.667925,194,100,5.8,19.4,25458700,2572400,2,138,1107872,76,cpu_heavy,researcher,low,6548995988,112.52,0.014388489,707,1.555555556,7970.302158,27.54545455
7432,43.48168223,51.01767336,3932.823732,184,200,1.8,1.8,22637500,17151100,4.8,1533,1640438,88,io_heavy,student,medium,38825802625,3.24,0.003129074,664.6551724,0.865384615,1069.385919,43.31460674
